Bus_No,CloudLocation,FileNameNoPath,PrivateId,CreationDate,ArchivedDate,DeletedAt,State,ReturnToLongTerm,FileRestored
4597300,18a47809-eae8-4d94-b97f-e2e186b10341,96025970777.wav,a278eedf-6eec-4abe-ba1e-51d744686b16,Wed Aug 07 2019 03:06:58 GMT+0530 (India Standard Time),Wed Aug 21 2019 03:07:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,8384a38e-2d8d-4d43-abad-2092e25b1fb9,5086958776.wav,2fbe9a65-241c-4c32-9b22-e62af5f1ce1c,Tue May 07 2019 18:33:33 GMT+0530 (India Standard Time),Thu Jun 06 2019 18:34:33 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,b14ba849-77ae-49fd-9a21-bdde88792ca7,96617828354.wav,b900f9a6-40e7-45ad-a6ed-01e4b2c18017,Thu Sep 05 2019 21:23:33 GMT+0530 (India Standard Time),Thu Sep 19 2019 21:25:59 GMT+0530 (India Standard Time),Invalid Date,6,Thu Oct 03 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,a53e1318-4ed2-4cb1-a5c2-18ba7640f9d3,95948855646.wav,6b51dc05-ea52-4243-a615-45897fe3a267,Sat Aug 03 2019 22:41:22 GMT+0530 (India Standard Time),Sat Aug 17 2019 22:41:46 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 21 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,03582eea-3dff-4456-bb2c-2cfbc01802b3,96589927784.wav,714a594a-81d6-4b42-946f-cd5c00c949f7,Wed Sep 04 2019 02:41:34 GMT+0530 (India Standard Time),Wed Sep 18 2019 02:47:58 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,925366fd-a5da-4571-98e9-020a708c2041,96465783618.wav,480d5b39-57f6-46aa-8946-701b4a077e02,Wed Aug 28 2019 01:05:11 GMT+0530 (India Standard Time),Wed Sep 11 2019 01:05:55 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,be686768-40a6-4e0a-bf32-e5f689534fe6,5086482450.wav,40439514-31cb-4a35-ab45-d6847d9ac2bd,Tue May 07 2019 02:33:42 GMT+0530 (India Standard Time),Thu Jun 06 2019 07:48:30 GMT+0530 (India Standard Time),Invalid Date,6,Thu Oct 03 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,5888ba2e-df84-467e-a9b9-836be3c04457,96410508350.wav,33e76320-4835-4e59-bc36-a8c2f033b0c1,Sun Aug 25 2019 21:51:04 GMT+0530 (India Standard Time),Sun Sep 08 2019 21:51:51 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,5e71e46d-90f6-4ac1-8de2-78a207af140d,96218014194.wav,7f678017-d9aa-4382-a808-dbe1c435d63c,Thu Aug 15 2019 22:56:56 GMT+0530 (India Standard Time),Thu Aug 29 2019 22:57:51 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,1c81a1c7-ca8e-46d8-b6ae-a0c0323574a7,4994679782.wav,f97d3868-47cd-4d60-bf05-9ee7f55ca6c5,Wed Jan 16 2019 04:34:30 GMT+0530 (India Standard Time),Fri Feb 15 2019 04:36:35 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,14653d0b-e45c-40c9-b3b8-07e530dac661,95949037845.wav,0203a1cc-9bff-4ed8-a828-55357a067144,Sun Aug 04 2019 02:16:28 GMT+0530 (India Standard Time),Sun Aug 18 2019 02:17:48 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,c13bfa69-65ff-488e-9ce9-7cd6329d9478,96465977374.wav,05a357d6-8949-47c7-b975-aaac442500a4,Wed Aug 28 2019 02:49:15 GMT+0530 (India Standard Time),Wed Sep 11 2019 02:49:52 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,58ff3927-6e1a-4bfd-9887-7c004850f394,96410866185.wav,304d012a-740c-4ed4-bfa4-c37802c8f361,Mon Aug 26 2019 18:40:15 GMT+0530 (India Standard Time),Mon Sep 09 2019 18:41:49 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,d91b540b-304c-431d-9003-47dec6c2d150,96410549967.wav,24062623-b651-4849-b340-b1f311e40c35,Sun Aug 25 2019 23:32:26 GMT+0530 (India Standard Time),Sun Sep 08 2019 23:33:51 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,2d7d55c4-7ea9-44cc-bdc9-5b599a5004df,96507972426.wav,fbeb9a39-6dab-4f61-88fa-f10015a3c179,Fri Aug 30 2019 19:07:32 GMT+0530 (India Standard Time),Fri Sep 13 2019 19:09:58 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,c7586aa3-a3c0-4621-bb07-bd177817113c,96136238091.wav,8ce831d2-917b-4ee0-8f66-03c82b91c9f2,Mon Aug 12 2019 21:53:41 GMT+0530 (India Standard Time),Mon Aug 26 2019 21:55:54 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,6bb263c4-a556-4f5f-8fe9-755aeb43bb05,96026135869.wav,aa642ef6-fa7c-4b32-83f3-dee06c6d7015,Wed Aug 07 2019 05:30:59 GMT+0530 (India Standard Time),Wed Aug 21 2019 05:31:49 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,a8a74992-dd4a-49aa-a6f7-bc246317dda4,5060605709.wav,f3e1e6e0-8da7-4cad-a60b-0dad9ca3a68b,Sat Apr 06 2019 04:59:36 GMT+0530 (India Standard Time),Mon May 06 2019 05:00:30 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,f3c0365d-46e2-4784-b310-8b0960579b59,95915186980.wav,dcedf681-2893-46e0-a71d-cdf97ef2a450,Thu Aug 01 2019 19:12:08 GMT+0530 (India Standard Time),Thu Aug 15 2019 19:13:52 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,6733efb4-cafd-4719-a0b1-b7c93be0be42,96078528222.wav,1426a17b-da93-49b9-9095-6c006b9a2bc4,Fri Aug 09 2019 03:24:37 GMT+0530 (India Standard Time),Fri Aug 23 2019 03:25:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,7517cd8e-b6f0-4de2-8d02-ea6a6ac7e0d0,4960452172.wav,e63da04c-2c7d-494a-83af-d91139b8b809,Fri Dec 07 2018 02:56:07 GMT+0530 (India Standard Time),Sun Feb 03 2019 03:06:48 GMT+0530 (India Standard Time),Invalid Date,6,Mon Oct 07 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,cc162636-5107-4141-aa6b-875987d41af4,96636381230.wav,46b6245f-4b78-4850-8c18-ff805c7bf66d,Fri Sep 06 2019 23:37:22 GMT+0530 (India Standard Time),Fri Sep 20 2019 23:37:59 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,edf3dcb6-c8cc-48b4-92af-a4448635769c,95820276175.wav,503745d5-b1f8-4eb2-89c1-96f7a2c7615c,Sat Jul 27 2019 18:23:51 GMT+0530 (India Standard Time),Sat Aug 10 2019 18:25:45 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,a7c2ca4c-6cd7-4b6b-87b6-030641cec94f,96318937694.wav,ea132e87-7ea7-4204-a0e3-4db90cbcc58a,Thu Aug 22 2019 00:13:58 GMT+0530 (India Standard Time),Thu Sep 05 2019 00:15:56 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,b94ae1de-b2db-4a80-a945-e3bcd136fb7d,96411180292.wav,d1fdf7be-8d3c-4ffa-9111-f7fc4e83c920,Mon Aug 26 2019 22:08:58 GMT+0530 (India Standard Time),Mon Sep 09 2019 22:09:56 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,7fdd7f4d-e6ea-4bea-9aac-e79c4cda87e4,95757756763.wav,fab4e621-4c29-4329-82d8-f69ae1d52a62,Wed Jul 24 2019 18:45:10 GMT+0530 (India Standard Time),Wed Aug 07 2019 18:45:46 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,2d9f4509-ad99-409b-ac60-8934ebd57a20,96680258169.wav,1e4a2d36-8a88-4453-b580-51683e2875ee,Mon Sep 09 2019 20:50:16 GMT+0530 (India Standard Time),Mon Sep 23 2019 20:50:56 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,51a8b0f9-f856-4ecb-a469-394d2b63e029,5138696527.wav,0e3ec694-fd64-4d9d-854e-2368e64bfbdf,Sat Aug 03 2019 01:38:47 GMT+0530 (India Standard Time),Sat Aug 17 2019 01:39:51 GMT+0530 (India Standard Time),Invalid Date,6,Thu Oct 03 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,78e1a644-5cf5-4d1b-8019-e3be10b6f67b,96589619385.wav,7289a097-d2c2-4eab-9d25-768273178230,Tue Sep 03 2019 23:41:43 GMT+0530 (India Standard Time),Tue Sep 17 2019 23:48:00 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,5c43caa2-ceb4-4903-8ffc-035c60f1c62b,5134993717.wav,09e82b01-3f50-454e-89b4-d59f2de6a6f0,Thu Mar 07 2019 21:08:46 GMT+0530 (India Standard Time),Sat Apr 06 2019 21:10:45 GMT+0530 (India Standard Time),Invalid Date,6,Thu Oct 03 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,15bffe58-12db-42a1-bdca-8ebf51d3cc24,96142236929.wav,5e86610a-d8fb-4346-97c8-99378a8ec2c7,Tue Aug 13 2019 19:24:36 GMT+0530 (India Standard Time),Tue Aug 27 2019 19:25:53 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,eae85df1-25e7-45ab-a237-e2909321cda1,5074533727.wav,a23615a6-f239-4a57-8e16-c84ec2d54c02,Wed Apr 24 2019 02:38:05 GMT+0530 (India Standard Time),Fri May 24 2019 02:38:33 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,965267ad-0275-4f11-b9b9-9cfc3272ac90,95948567092.wav,01723fe9-2455-44e7-8f2d-8a5837382a1a,Fri Aug 02 2019 19:46:01 GMT+0530 (India Standard Time),Fri Aug 16 2019 19:47:48 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 21 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,1afe286a-88eb-4ba7-9007-196aac541044,95728448221.wav,295913ac-7658-4cc9-a00f-c5f4ca0df44c,Wed Jul 24 2019 04:12:30 GMT+0530 (India Standard Time),Wed Aug 07 2019 04:13:48 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,20ac3989-42bf-4355-a2a9-bbdce163a469,5111329813.wav,7253d57f-2a49-4ffe-ab09-59ab2773d6e5,Sat Jun 01 2019 22:34:38 GMT+0530 (India Standard Time),Mon Jul 01 2019 22:36:36 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 11 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,ea9f25b5-b5c4-4cb7-9583-efb06b9d99bf,96217933578.wav,f88f5aec-f161-406f-90ba-467acb87b43a,Thu Aug 15 2019 22:12:41 GMT+0530 (India Standard Time),Thu Aug 29 2019 22:13:50 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,c1106d84-a651-4284-b81e-21758f55043c,95315972350.wav,a3201a1f-75b0-492c-aae9-13a1dbe20839,Mon Jul 01 2019 23:41:54 GMT+0530 (India Standard Time),Fri Jul 19 2019 15:29:47 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 11 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,5ec3ea1a-d3a1-418f-b400-da354c9cc2ec,96466176786.wav,186700b5-2049-4ec4-8682-036c4b691c83,Wed Aug 28 2019 05:24:10 GMT+0530 (India Standard Time),Wed Sep 11 2019 05:25:51 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 27 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,e0ec4334-c7bf-472f-a7f4-8203845d13ab,96361911881.wav,fac13b9a-fc09-4813-aa46-87f920ce8a25,Fri Aug 23 2019 20:05:53 GMT+0530 (India Standard Time),Fri Sep 06 2019 20:07:53 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,9079130d-f38b-4ee0-8336-91a00c33b181,95880606257.wav,a9dd7855-869c-41c0-9cbc-206271392888,Tue Jul 30 2019 19:39:37 GMT+0530 (India Standard Time),Tue Aug 13 2019 19:41:47 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,80e91139-9ea1-47ac-9a95-35a99eef67fb,96352470802.wav,9b6dc312-32eb-482c-a01d-dae04f451923,Fri Aug 23 2019 03:30:26 GMT+0530 (India Standard Time),Fri Sep 06 2019 03:31:53 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,52be418f-eac4-46d6-a974-4752fad767e9,95693327212.wav,52f75ea1-fc5e-483f-b6b3-2b93093969e8,Mon Jul 22 2019 19:54:16 GMT+0530 (India Standard Time),Mon Aug 05 2019 19:55:46 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,99ff2893-bc97-4c2e-a0ec-3b6f19cc017e,96135791172.wav,af777be2-b466-45cf-b617-b1424337a4e3,Mon Aug 12 2019 06:04:49 GMT+0530 (India Standard Time),Mon Aug 26 2019 06:05:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 20 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,e482afaa-a252-4286-be50-858d3537b655,95968943006.wav,4b9e0294-be13-4003-9bea-271139213838,Mon Aug 05 2019 21:06:47 GMT+0530 (India Standard Time),Mon Aug 19 2019 21:07:48 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 22 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,af965341-09ab-4ab4-8d3a-0bee1fa30bb1,95949036634.wav,01382590-9849-46a4-87da-823c8159a4e5,Sun Aug 04 2019 02:15:05 GMT+0530 (India Standard Time),Sun Aug 18 2019 02:15:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,4ef70ac8-5fb4-4483-bea6-06cb7d76fa79,96410522164.wav,652d4f30-28f4-463d-b46c-92ec1af2a9e7,Sun Aug 25 2019 22:27:08 GMT+0530 (India Standard Time),Sun Sep 08 2019 22:27:52 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,0d8a815a-cb0f-446e-8de0-e3e3d21c8211,96410505373.wav,8ce97ece-17b9-4752-bda6-4f4b27061d90,Sun Aug 25 2019 21:43:13 GMT+0530 (India Standard Time),Sun Sep 08 2019 21:43:51 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,432dea69-ac64-4a0e-838d-558065cedbbc,96141806109.wav,66d74b15-a112-4a65-84e0-a5e3701f2701,Tue Aug 13 2019 03:06:33 GMT+0530 (India Standard Time),Tue Aug 27 2019 03:07:51 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,8b75e920-2db7-4569-b74b-9660540b13e4,4924319526.wav,4267c045-aa51-4071-8824-6c8d8192060e,Mon Oct 29 2018 23:35:42 GMT+0530 (India Standard Time),Sun Jan 27 2019 23:36:44 GMT+0530 (India Standard Time),Invalid Date,6,Mon Oct 07 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,99ab4380-c560-4447-bd6f-9d06ebcfbd9f,5122950233.wav,ebb4d02f-22cc-49c7-90df-777f52cad8e3,Thu Jun 13 2019 20:27:55 GMT+0530 (India Standard Time),Fri Jul 19 2019 20:07:45 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 11 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,a7fef45f-0391-40be-b22a-80f9c1220655,96318788620.wav,b57c6f94-bb6f-4532-901a-2182c87d526d,Wed Aug 21 2019 22:53:58 GMT+0530 (India Standard Time),Wed Sep 04 2019 22:55:54 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,bb1208ab-faae-4b1f-a672-c8bfc2fd2a6d,96617645001.wav,bfd83a08-f76d-4641-8c80-b9bb65163e7f,Thu Sep 05 2019 19:37:40 GMT+0530 (India Standard Time),Thu Sep 19 2019 19:39:57 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,f43c06ab-b190-4df5-8fee-9f219c4dbcaf,96650940137.wav,c953175b-965d-46e8-9384-0aabb84b174c,Sat Sep 07 2019 06:08:27 GMT+0530 (India Standard Time),Sat Sep 21 2019 06:09:53 GMT+0530 (India Standard Time),Invalid Date,6,Mon Oct 07 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,3c832cd1-026f-4907-b2bf-187c2cae82fa,96618339896.wav,8564c74e-5943-4571-b979-96ba5f3fde63,Fri Sep 06 2019 01:44:49 GMT+0530 (India Standard Time),Fri Sep 20 2019 01:45:59 GMT+0530 (India Standard Time),Invalid Date,6,Sun Oct 06 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,74634d1f-ea54-4db1-bfd6-0055f60fcbd0,96218243678.wav,6ef9d703-3b24-4220-bb94-f74656d27994,Fri Aug 16 2019 01:07:14 GMT+0530 (India Standard Time),Fri Aug 30 2019 01:07:50 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,94ab9373-2111-41a3-a070-c8fc51f8e3e2,96226472596.wav,f6494e44-adaa-481f-a632-8781b24f0b65,Sat Aug 17 2019 01:28:56 GMT+0530 (India Standard Time),Sat Aug 31 2019 01:29:54 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,b1259e6b-693e-4de0-998f-c5108756e9e1,96318633355.wav,1af75cc2-5012-4679-beca-9278c36b4787,Wed Aug 21 2019 21:34:32 GMT+0530 (India Standard Time),Wed Sep 04 2019 21:35:54 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,4b68326c-533b-4cc7-bf41-6487806b9ce6,5132922894.wav,adb954c9-4dda-47df-8311-f7b70c21ddc3,Sat Jan 05 2019 03:57:26 GMT+0530 (India Standard Time),Sun Feb 10 2019 17:16:53 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,f747c5b2-ce9f-43e4-aefc-d9d000d0e41d,96165642864.wav,26399369-d22b-462f-a34e-8ac90cf2c97d,Tue Aug 13 2019 23:22:20 GMT+0530 (India Standard Time),Tue Aug 27 2019 23:23:53 GMT+0530 (India Standard Time),Invalid Date,6,Thu Sep 26 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,a0be31d4-4a4b-4e0e-b4da-f0e150602a93,96680198587.wav,caa0bd68-7e9f-44e2-8047-e1e06c14741a,Mon Sep 09 2019 20:15:27 GMT+0530 (India Standard Time),Mon Sep 23 2019 20:27:58 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,5113aea3-f6e8-4a35-a17f-24d447a0704f,4939532265.wav,7674b89f-0f26-4564-8150-e8b62491d538,Thu Nov 15 2018 04:11:30 GMT+0530 (India Standard Time),Thu Feb 07 2019 02:02:22 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 11 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,ed1f6ed3-bb85-411a-8f02-3ce608944799,96705657222.wav,4c6ebb40-d874-4bf3-926d-01411d90f4c7,Tue Sep 10 2019 00:09:16 GMT+0530 (India Standard Time),Tue Sep 24 2019 00:09:54 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,fad88605-22ab-4e08-b7cf-3cc5680d1401,96535693282.wav,0473effb-30ad-4e26-aa13-7221ac90d3ff,Sat Aug 31 2019 02:05:34 GMT+0530 (India Standard Time),Sat Sep 14 2019 02:07:57 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,3a257009-529f-49cc-a8aa-e6ec5a4232b7,95504984205.wav,01ecce59-0a1a-492c-b79a-18b5118a1c95,Thu Jul 11 2019 18:33:11 GMT+0530 (India Standard Time),Thu Jul 25 2019 18:33:47 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,efba80b5-dc27-4de3-9e70-72d6797a2b14,96725676447.wav,a935093f-5adb-40ee-a46c-e25c21b43b16,Tue Sep 10 2019 21:04:52 GMT+0530 (India Standard Time),Tue Sep 24 2019 21:05:59 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 12 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,7dcf72e3-af04-449b-9b35-f68b93ddcfc4,96078674148.wav,abe3e0af-3aea-4d3c-8a99-77967fc04082,Fri Aug 09 2019 05:43:54 GMT+0530 (India Standard Time),Fri Aug 23 2019 05:45:47 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,c0395791-7763-43c7-82be-f723d44f1d41,96595352890.wav,9dc40a98-947e-48f0-b8e8-27c8ea3649cd,Thu Sep 05 2019 05:28:35 GMT+0530 (India Standard Time),Thu Sep 19 2019 05:29:55 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 29 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,b9b03ae8-e401-44ad-b4fd-551982ddc7ef,5087890241.wav,8011f779-6574-41a9-9eda-0ddb51eb1ca9,Wed May 08 2019 03:44:38 GMT+0530 (India Standard Time),Fri Jun 07 2019 05:54:32 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 20 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,787d1866-c318-4276-93a7-58fb1fcc6c30,4925466493.wav,4bcab2cb-50f7-438e-9bde-15742dac5a94,Wed Oct 31 2018 00:26:01 GMT+0530 (India Standard Time),Tue Jan 29 2019 00:27:45 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 28 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,c265979c-ed6b-470b-8d56-bd9e13061446,96298866687.wav,dc778cb1-fbc6-4d84-9564-92e1e3a8b42b,Wed Aug 21 2019 01:39:07 GMT+0530 (India Standard Time),Wed Sep 04 2019 01:39:50 GMT+0530 (India Standard Time),Invalid Date,6,Fri Sep 20 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,6b8f711c-5324-4a94-a0f7-e714fb86bc87,96680149168.wav,360be950-e1ef-452d-bbeb-bb88543c5c98,Mon Sep 09 2019 19:39:49 GMT+0530 (India Standard Time),Mon Sep 23 2019 19:41:04 GMT+0530 (India Standard Time),Invalid Date,6,Fri Oct 04 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,cfbbd35b-4eee-4527-9e86-dcb22ac4e568,96501463577.wav,c6acadcd-139d-410d-92e4-9828dedfa303,Fri Aug 30 2019 02:20:53 GMT+0530 (India Standard Time),Fri Sep 13 2019 02:21:54 GMT+0530 (India Standard Time),Invalid Date,6,Tue Oct 01 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,fac12c1a-527c-420a-93e1-9fa19fc77ef9,4960137607.wav,ab3cb908-d952-4357-bc43-b0a0daebb623,Fri Dec 07 2018 00:13:15 GMT+0530 (India Standard Time),Mon Feb 04 2019 20:48:50 GMT+0530 (India Standard Time),Invalid Date,6,Mon Oct 07 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,2e53e689-2d04-49b0-9013-31f3a4b338f2,96469560999.wav,63057bee-2237-4a64-a721-9286f2e569b6,Wed Aug 28 2019 20:52:49 GMT+0530 (India Standard Time),Wed Sep 11 2019 20:53:55 GMT+0530 (India Standard Time),Invalid Date,6,Mon Oct 07 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,ffe83e9e-1815-4dea-9f15-455dc2ff2de8,96141906731.wav,327d73f4-ccf8-4f89-8993-46192603a721,Tue Aug 13 2019 04:23:38 GMT+0530 (India Standard Time),Tue Aug 27 2019 04:25:50 GMT+0530 (India Standard Time),Invalid Date,6,Sun Sep 22 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,ebc7bf7e-d3fe-45a4-b2be-8b3f97342814,96436327267.wav,f876d37a-fd1f-487e-a802-d4895982574e,Tue Aug 27 2019 21:07:28 GMT+0530 (India Standard Time),Tue Sep 10 2019 21:07:58 GMT+0530 (India Standard Time),Invalid Date,6,Sat Sep 21 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,8d3d340a-6529-4b7c-a3ec-a9891cda201c,96362423527.wav,42d83c88-7b20-49ec-9e36-371f7d16af93,Sat Aug 24 2019 01:00:58 GMT+0530 (India Standard Time),Sat Sep 07 2019 01:01:51 GMT+0530 (India Standard Time),Invalid Date,6,Tue Oct 01 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,74b4219c-4f64-4916-bab0-da3e5bb3a839,96470154709.wav,d00d93b7-fa1b-46e4-a3ee-15f58fa4853e,Thu Aug 29 2019 02:02:59 GMT+0530 (India Standard Time),Thu Sep 12 2019 02:03:55 GMT+0530 (India Standard Time),Invalid Date,6,Mon Sep 23 2019 05:30:00 GMT+0530 (India Standard Time),
4597300,8b525c4e-da78-4abf-879b-3623bb16bc4d,96382849170.wav,fb7dd2f9-a3cf-42b4-8008-4e1e01c14c06,Sat Aug 24 2019 07:51:13 GMT+0530 (India Standard Time),Sat Sep 07 2019 07:51:50 GMT+0530 (India Standard Time),Invalid Date,6,Sat Oct 05 2019 05:30:00 GMT+0530 (India Standard Time),
