Bus_No,CloudLocation,FileNameNoPath,PrivateId,CreationDate,ArchivedDate,DeletedAt,State,FileRestored,ReturnToLongTermDate
4597300,859d188b-4640-4f59-b42c-56a4254bfc02,96590444117.wav,fcd40446-e386-46a3-b3af-570da4e5e9a9,1567606250898,1568815915024,,6,,1569715200000
4597300,edfd3015-8905-405b-b9ef-c9ae2247f012,96410861509.wav,74425252-ee8f-4cd1-914e-7d27d25f41b3,1566824664386,1568034351538,,6,,1569024000000
4597300,6a2e1a66-ab00-4211-ae6e-9dcd15f6f0ba,96141900216.wav,4847e00c-ef45-4249-9d02-17974fba24ae,1565650033267,1566859671352,,6,,1569715200000
4597300,79591774-873d-49cf-a5be-5135f856ecd7,96298791747.wav,40f301af-2f05-43c2-9fde-78a74d4202e8,1566329266613,1567538995457,,6,,1569456000000
4597300,255c5d34-8b5b-486d-ae71-562ac30193f4,5073897104.wav,3b066eb7-93fe-4926-81e0-f4aa32900832,1556030596922,1558622672940,,6,,1569715200000
4597300,a890ab6b-8b76-448a-a7a1-0c9051a4bff3,95728501327.wav,119775c9-4167-4836-85bd-689dd641b11e,1563924761565,1565134429587,,6,,1569196800000
4597300,96222fcd-1dd4-47f3-acce-6e75c90029ff,5065116163.wav,a3f61e3c-139d-4740-868f-602fdc94e9ab,1555009836934,1557601948614,,6,,1570752000000
4597300,5af26356-3162-4f6d-b034-10a19ce468aa,96705838150.wav,510f770e-1872-47f2-b18e-f648c0d72009,1568059757148,1569269517991,,6,,1570752000000
4597300,9c40d98a-9be9-4d28-9c94-2ca6fdabe3a0,4924322458.wav.previous,57447e37-d929-40fa-a763-b974dec29704,1540836449738,1548612603757,,6,,1570406400000
4597300,54456e6f-03d2-4742-98fc-8094cbc2af60,96465640810.wav,2a189659-b0de-44b8-94f0-3c207bfbba41,1566930045268,1568139715303,,6,,1570233600000
4597300,93568615-1d38-44b2-a9eb-99b1071db6db,96382868322.wav,3bbe1dc0-18eb-452f-a182-102d3143c32d,1566619859516,1567829511325,,6,,1569628800000
4597300,78baa370-93fe-454b-bea0-f149c51d7084,95948935699.wav,5ccaea17-140c-4177-9102-cf4bea6e89d5,1564857597699,1566067308327,,6,,1570233600000
4597300,3d3f09ff-2501-4c4d-9291-a79ffa2965e4,4924316980.wav,4c5f97e8-196e-45f3-9bda-47cd8d15b084,1540836256966,1548612284375,,6,,1570406400000
4597300,058702df-cac2-4721-86fe-95117718db2c,96135705094.wav,fc4f43eb-13d0-4543-b0db-a716529e3d55,1565554296124,1566764031795,,6,,1570233600000
4597300,505964c0-0886-4d22-a351-66477db4c7e4,96636298700.wav,a76d02ca-d9e3-4155-95bc-57303bc7f5e4,1567791041075,1569000718986,,6,,1570320000000
4597300,4ac4c8cc-82bf-495a-b956-9b2671c73ef7,95758151017.wav,3a103814-3b25-4463-8070-8b01660c92f7,1563989533223,1565199228408,,6,,1570233600000
4597300,e6d3f982-fefe-4d85-98c5-e07150b94de1,96318597650.wav,eebea332-18df-4799-8ab5-8560a1d775f0,1566402316659,1567611952774,,6,,1569456000000
4597300,d7e8aee3-f24f-4796-91ca-2198176b3cb5,96594755992.wav,02288f17-df93-48e8-8a85-20fec3ce5ea6,1567617137474,1568826837509,,6,,1570147200000
4597300,a1746ec0-7f47-41c4-b3fb-3281d3839798,95102439531.wav,4a28f4a4-63a3-425b-b5a5-3dc48d6c2a69,1561060447116,1563056624137,,6,,1569456000000
4597300,d66b83bd-8869-406c-b9dd-169f3cf6e66d,95757621465.wav,6a3557d9-07d7-47cf-a028-75988358053c,1563940514664,1565150144979,,6,,1569196800000
4597300,6aafde98-9df4-41c7-95c8-96a818a9e45a,96636093714.wav,ad508a1a-a829-4593-848c-e633fbc410d1,1567784392948,1568994186555,,6,,1570752000000
4597300,f7483a18-a48e-43de-933c-4920c088ce1e,96507633483.wav,2afbdd01-66b1-487c-b8c3-baec3a40a086,1567118913879,1568328596968,,6,,1569888000000
4597300,b9fafc48-5c42-4e45-9545-ffe731303b92,96680176819.wav,0b2a2376-3a86-4497-9003-d2f049121f2d,1568039653589,1569249300303,,6,,1570147200000
4597300,361ff6c4-d71d-4e9b-889b-7c6923e43291,96536291910.wav,2b64948a-e815-400b-a081-e1b0ea054737,1567372825314,1568582511636,,6,,1569542400000
4597300,67b5c495-a9c8-4a30-9b6e-750196829b0a,95790787137.wav,5e839434-a151-45b6-b823-2769829fcf0f,1564091092760,1565300746872,,6,,1570233600000
4597300,c5fb8b2e-5c8c-455a-b9be-ae89248f5140,96705840877.wav,89cfe948-48a0-4aa4-a292-d092054df521,1568059823157,1569269456344,,6,,1570838400000
4597300,6c06c628-a749-4aae-ad1e-966630251159,4947441923.wav,2b42ffe7-6691-4a95-956f-ce603f1ad6bc,1543010938742,1549494495293,,6,,1570406400000
4597300,7c57842f-3cf0-4962-a6b8-deceb426a711,96589586758.wav,798fa577-26e0-401a-b51e-2e62ddc3136f,1567533132472,1568742839221,,6,,1570147200000
4597300,b7d38170-fd6c-4c7c-b48c-914173202cf5,96590374417.wav,5c16e6c3-4538-4952-a135-07c059206206,1567603501479,1568813160261,,6,,1569888000000
4597300,bca28d28-0076-4f27-9b60-60b58f391afe,96469930334.wav,028aecc9-4a4b-4608-8ed0-50bf739097ff,1567017315510,1568226952918,,6,,1569801600000
4597300,4caa4a6e-fedf-4d41-8a15-e5363ec61a5c,5004353167.wav,ea8f4268-f396-4e01-8d1e-581183670eee,1548610542295,1551202593979,,6,,1570665600000
4597300,4fd37031-5150-49c1-b00d-3a08216e8d34,96726347643.wav,cd8528c4-0c57-4cf9-ae96-e0d38d2b14ed,1568149295142,1569359038368,,6,,1570665600000
4597300,d1738a84-1e65-4e20-888e-f738c1216537,95727686974.wav,8ab44a3e-10f1-4280-8ea8-16747e4f25ec,1563895662823,1565105389306,,6,,1569196800000
4597300,e61f12ef-330c-4fdb-9f1c-398d9c5077f2,96725711859.wav,0085230c-faf7-4323-846a-8c3039bb58d8,1568130995266,1569340684267,,6,,1570838400000
4597300,1bbc3396-6e02-4877-ba6c-ad8c7b53b565,96299204402.wav,f19e5335-b718-4b47-8fab-e0a586a6a9f3,1566349062932,1567558791215,,6,,1569456000000
4597300,ac0f8220-faa4-4973-aeb6-b9a6766e1799,96465841370.wav,a8f3821e-73b4-45fe-a4cc-b0ceab9b37f1,1566936168229,1568145837984,,6,,1569628800000
4597300,c5d3b4af-dd20-4654-a55e-735158fba148,96059991946.wav,17b901b8-5459-44d6-aaed-58396bc244d5,1565283197450,1566492834238,,6,,1569628800000
4597300,78dc55a6-7985-419c-8d24-2d0d6e5d4e43,96651225550.wav,06ad6c80-40d9-471a-b61f-1f9af10f116a,1567874379138,1569084117255,,6,,1570147200000
4597300,905524a5-409b-43ad-ae8b-b0411a1a366a,4987056773.wav,8b0a0488-15ee-48be-9ee8-ed31a33a38c0,1546892712311,1549702796286,,6,,1570406400000
4597300,c1012107-008e-4a8a-8aa0-625c071522cf,95790880993.wav,e72f332a-4545-4d34-ac00-4e45fd69a813,1564095813794,1565305545445,,6,,1570233600000
4597300,ac7e384c-d222-4736-b970-25e1e6f5cf53,96218337899.wav,2ce570bd-aa3b-4e23-993d-aeba4b89dbe0,1565900905215,1567110594865,,6,,1568937600000
4597300,15a67faa-605d-40f7-a150-c243a6fe61e8,96319067322.wav,c52066c1-492c-477b-a3e7-8092ee386e5b,1566417460720,1567627195991,,6,,1570233600000
4597300,9e0a00b5-091f-41bf-90a8-ca57d6132a64,96362458503.wav,5f019629-e0e8-44c1-a7c0-95a1dad50b50,1566589739122,1567799392852,,6,,1570665600000
4597300,57fe69b1-6640-4ca6-85b8-85df76f779a9,96185163312.wav,44eace17-dc90-4d7c-9b89-4e014aa1412e,1565814751381,1567024430195,,6,,1570233600000
4597300,c766f3d4-007b-45ae-b0e9-78af94394a99,96299380858.wav,98c49080-1c8e-48fb-8eb8-355a831e7c18,1566392532490,1567602232775,,6,,1569456000000
4597300,1fe2fee0-ce78-4d13-bf5c-db564850f451,96536372730.wav,8128d58c-b767-4707-9e2b-e16b4322b305,1567390807373,1568600511420,,6,,1570406400000
4597300,4609a995-62e1-4be3-9e72-137b80a5d3e6,96469748488.wav,5f6d15fa-246a-4a27-9cae-d9950dfd7436,1567011627285,1568221314657,,6,,1570406400000
4597300,cd09bab5-98d2-4064-bd5a-0cfada857cb9,96617676793.wav,6aed3133-d2cf-420d-8151-890636efb696,1567693724543,1568903401485,,6,,1569888000000
4597300,0c483f23-808b-4a06-9d4b-3a5a33077f93,95841646424.wav,49e49967-c342-4a86-8caf-58addb735485,1564263195306,1565472829484,,6,,1570233600000
4597300,08567190-e559-4596-86aa-1ae4fc4ce0ba,5066030802.wav,f26caf49-e600-4890-9696-c20e239e3b5d,1555092948241,1557684987068,,6,,1569628800000
4597300,4805087c-bde4-4678-a85f-aeb054d4a431,95790559744.wav,0a20da39-4773-4b0b-9008-982d0b57ad84,1564082315020,1565291989738,,6,,1569628800000
4597300,800f5c6c-f205-4e8c-b5df-e0c5381541c6,5080663996.wav,2360cc81-97a9-4150-b1db-f4405ce35867,1556654727130,1559246791793,,6,,1570233600000
4597300,db916f59-9afb-46fe-ba49-ba9fb81f2fdf,5065064301.wav,2bfc437f-6319-4b02-beac-102313aae38e,1555007808787,1557599909233,,6,,1570752000000
4597300,a9f2206a-d186-4752-9dd2-deb95e880f11,96556888509.wav,119f09a5-9b76-455f-9ea2-4bbbf3b395ce,1567463794700,1568673471179,,6,,1569628800000
4597300,42830088-6e97-4234-9bf6-189beb78c981,96263950200.wav,2908b697-19f1-4cce-a570-8b51df659214,1566222882417,1567432553273,,6,,1569542400000
4597300,1302bc0e-53a1-4fc2-97bc-9105486e5549,4963473601.wav,08d6b1ac-b694-46c4-8500-56ecb7e0ebce,1544466108179,1549269772860,,6,,1570406400000
4597300,b8ce4b4d-3729-4917-b145-5e5dfb47ce58,5086297537.wav,e55ac5db-8c8e-4580-a564-08bd8a4f8ed5,1557171913312,1559763993773,,6,,1569715200000
4597300,dc882ca0-0b1e-42e3-98f9-a945ca6fe7dd,95727969840.wav,f06433d3-def9-4f51-b23d-05ec927a8781,1563904678840,1565114389097,,6,,1569196800000
4597300,cfa7971e-b756-4683-b292-c3f129e169d7,5138365300.wav,6379b6d1-d328-401c-8212-76cd5f43f1d1,1564766148006,1565987873164,,6,,1570233600000
4597300,e720ea2b-a70a-471d-9305-dfcc0b3daa58,96725632067.wav,bb0ff5b7-76e3-4d35-8214-7bb6dba4e2e3,1568128285778,1569337920048,,6,,1570320000000
4597300,b1d0c2a5-7650-4591-aaa1-8c7369fe2397,95880654052.wav,4573c260-a349-4a52-b6d6-e26286efd2ae,1564497569516,1565707305030,,6,,1570233600000
4597300,97a8c152-cdc9-4d57-b3e9-2e26aa0fb7be,95861268513.wav,47b593c5-5619-4724-bae4-706112884db1,1564442904912,1565652589972,,6,,1569542400000
4597300,b62679ed-ae40-450d-b369-9e89cdd511cf,96680483448.wav,48d12645-68a0-472c-9a81-423e77903c58,1568048978273,1569258720236,,6,,1570320000000
4597300,27c80e0a-ca4c-443f-bc45-4b26cd0b166f,96595060251.wav,6153a478-5758-466a-bcea-819efb17970b,1567627362955,1568837040278,,6,,1570665600000
4597300,694c7f9a-64e2-4085-a182-ab298d0cb6ff,5084184325.wav,bf5161fa-9380-43a3-8abf-651e0d9ef6c7,1556909781016,1559501912820,,6,,1569715200000
4597300,5d5782be-dc8a-41c0-823a-625cf89b736d,96725742047.wav,ac95c14b-df04-4c6b-be64-334bcfd0d4cb,1568131714300,1569341399381,,6,,1570752000000
4597300,ccc4bb76-9054-4c26-aef8-fd929165e70e,96361826257.wav,00b81ce1-6da8-4f83-a04c-4f708ad07659,1566566452000,1567776112817,,6,,1569110400000
4597300,60bedec6-9bb4-4556-bf33-221245dcddf5,95758228915.wav,5d9fdf89-606c-4bf7-8349-5d3a3d068645,1563992122483,1565201749872,,6,,1569456000000
4597300,9f98e9f2-d9cf-4ee3-afca-8a4057bd0236,95728498081.wav,fccdb275-101f-4826-9870-3dd86610d41e,1563924494587,1565134185698,,6,,1569196800000
4597300,27fc5ba1-107e-4b6b-b710-103a3aad874f,5083611122.wav,31a1eee2-4f19-47a4-be43-b0e32fcb306c,1556885653086,1559477673097,,6,,1569715200000
4597300,2a63ca03-836e-4f52-a632-432541a0b586,4916900750.wav,f9653423-ddd8-4ede-a1b6-81455ff9ce6b,1539975894771,1547767359293,,6,,1569628800000
4597300,a8763210-6b17-423d-b3d2-bea072e57f04,96383252880.wav,3875b34d-885a-40ab-bf2f-643200bf9400,1566679006707,1567888671685,,6,,1569628800000
4597300,ff94b663-5762-4f22-95b2-5dd09170debb,95728455304.wav,b28c9e10-e95c-4a0d-a64f-84592c39ddae,1563922169054,1565131908176,,6,,1569196800000
4597300,373618b6-7ac3-41c9-b7e5-d24486e64f7a,96079471391.wav,ef4762bc-3c6c-41ad-85d4-ca057120883b,1565377847117,1566587513860,,6,,1570233600000
4597300,ec6665ac-7d1d-42d7-b5ec-679d4a6aff4c,96725680754.wav,81e40b3d-fb8c-4354-9eaa-36c68bebc2e4,1568129671743,1569339355400,,6,,1570838400000
4597300,91e9726c-6ef1-4ea1-90b9-c11e0829fdad,96352377287.wav,b05414dd-bed5-42ed-9407-e4415fce494c,1566507255374,1567716957835,,6,,1569628800000
4597300,b807dd63-d92e-4720-acc9-e8b267b26789,95540179123.wav,c4a3bbb6-f0eb-4208-8913-73e8f7fb263b,1562975620828,1564185342857,,6,,1570060800000
4597300,fce7f72f-a8a6-4650-8f12-d651b5738fdf,96060321453.wav,138272c9-a3a9-4c83-bf66-b2a96cdc94b2,1565293689526,1566503393286,,6,,1570233600000
4597300,63dffd27-68c6-4267-9f4d-00e48ee21403,96184717461.wav,72889141-7419-44e9-b412-3a9aea9638e1,1565800358058,1567010032938,,6,,1569715200000
4597300,e0b8fbd4-0449-4407-999b-d913cd7accd6,95899979223.wav,079b8850-9c64-40d3-a97d-07fbf0fef26c,1564585266179,1565794911821,,6,,1570233600000
4597300,e8a4d9f7-99cc-4833-8715-005a2d055cbc,95790894886.wav,7dd6483f-2e4a-4825-af18-9dd971cd8b8b,1564096771383,1565306504629,,6,,1569542400000
4597300,cf7d5067-22e7-45ae-8acc-14c533887ebb,96026233621.wav,2bd4b681-4d76-4cb1-99c6-fcf44ebb911f,1565153453438,1566363106660,,6,,1570233600000
4597300,60e6d3be-d7d3-40bc-9688-b2ae789826fc,96165736536.wav,b22db872-9ec3-457d-bf58-44837a25b188,1565721681107,1566931315935,,6,,1569110400000
4597300,cb565133-f66f-4d69-b6ef-d8fd5d5d592a,96466466609.wav,2be65aba-263c-4d50-988f-8fb60f6a1fd3,1567002236179,1568211958927,,6,,1570233600000
4597300,de8f5ac7-830a-4b35-a667-97696432476f,4933788977.wav.previous,fabd6ee7-6985-48a9-86d2-5af487658408,1541700939680,1549388691112,,6,,1570492800000
4597300,f5dcefb4-9901-43b5-a71a-d48ac9261f44,96595159266.wav,d5a77812-5888-4bee-b098-785e435729ce,1567630942091,1568840633067,,6,,1570060800000
4597300,4a798512-d06f-4b99-8e05-9af4bcc99145,96043798610.wav,68212bad-1b70-49ce-9b46-ad4cdc3bf1c6,1565198602997,1566408234878,,6,,1570147200000
4597300,05e4f71f-b563-4579-b490-c29e6e40faf7,96043527997.wav,bd55e521-e362-4e31-adcb-58637e26ac8e,1565190093294,1566399830986,,6,,1570233600000
4597300,fc779ed2-44b0-40e9-b5d2-e9d0c7d24136,5138121329.wav,a6331ea4-f6ec-423c-bd92-02b1b7519663,1564758718523,1565968429051,,6,,1570147200000
4597300,a440c2ac-f03f-496a-9408-a8c611ab9184,96352081879.wav,dae78868-76c5-4fe8-99c2-b4b82b8fe808,1566497012578,1567706751082,,6,,1570233600000
4597300,3f3e1c91-3cf8-4fb9-a66a-d3751ef2e731,95791370920.wav,f74a9beb-17b3-4620-978c-253363f7732d,1564156466563,1565366147580,,6,,1569715200000
4597300,968023e2-9ae9-4545-8745-a77203d0af66,96705835525.wav,46c789e5-5312-4b87-a92c-4699d8337a39,1568059795312,1569269454863,,6,,1570838400000
4597300,14b915a5-ab37-4ef6-a8ed-67afa6aa171e,96362475748.wav,0867924f-6dc7-4b0e-9496-090d6f76d6b8,1566590333133,1567799995514,,6,,1569024000000
4597300,15189ac5-6681-4956-aaf1-d7393062e812,96589583329.wav,6df4beda-15a1-42ec-9536-5ccee8c461d9,1567533247098,1568764197183,,6,,1569715200000
4597300,6cc8b5b8-9bf6-4c56-ba9b-0bcf2df337de,96000449476.wav,bd51e071-006c-4ca1-8b52-c8c3f949e1c1,1565111275859,1566320990149,,6,,1569628800000
4597300,3101ef88-5776-49d4-86ed-37332942b530,96507581926.wav,2982c4b7-9ac7-44ab-8d1e-aa58eab3b805,1567116448745,1568326073412,,6,,1569628800000
4597300,96d126e1-70a6-4688-89f2-1a0815a61911,5112846593.wav,14017480-999b-44b8-883b-c52d039ee68f,1559590968589,1562183079882,,6,,1570147200000
4597300,ae68b544-0cf1-4f82-83c3-6ee25ea3bdfc,96680103399.wav,05931af7-96c7-458e-9d1b-64d4fbafa6a5,1568036252417,1569245997146,,6,,1570147200000
4597300,6ca4965a-0085-42b8-8bd1-b1df0635cfbd,5097212018.wav,a669e03a-fe17-4702-9e30-b24e50731d5c,1558048886693,1560640951945,,6,,1569456000000
4597300,e7ebd085-f397-462a-8468-088d5c79aa98,96557115786.wav,fee63ce4-5cb1-4d21-90cf-ec70abaadac6,1567516996008,1568726631588,,6,,1569888000000
4597300,3666a9ed-18ff-479f-96b1-9c03670f19c9,4981848602.wav,ebc18ec9-b773-43d3-8529-271a014e5b32,1546267046549,1549721296191,,6,,1570233600000
4597300,a9f96da8-e457-4bb4-98d3-4c59c77e3b3a,95315951549.wav,f47b7309-82fb-4a1e-852f-1938c086abe6,1562003972404,1563455747935,,6,,1569715200000
4597300,3f0bb09c-811a-4448-9cff-6376f97e5662,96770750405.wav,86c7c2b1-1739-4a48-975a-f7546403d775,1568238424371,1569448079705,,6,,1570406400000
4597300,6c2edf34-c300-47fd-a441-45dd50476b9c,96079068244.wav,8657e25b-5006-44a0-aea6-93459224218d,1565364557634,1566574193959,,6,,1569628800000
4597300,950cd6a3-946d-489e-a7e7-7ce5b8814b9b,5080492598.wav,8799e969-5958-4574-8828-acbc073e9bcb,1556649753363,1559241873202,,6,,1570233600000
4597300,3816cf44-6589-48d5-a0a4-98bd7cb6f764,96508048117.wav,494f2bc1-8314-4d1f-9c5f-fb2efcec747d,1567175757472,1568385476447,,6,,1569628800000
4597300,38991b4c-e3b9-4586-9f84-95f48d97ada4,95315844456.wav,d19b7e72-a865-4f55-8e3d-50cf05f44532,1562001108137,1563448064586,,6,,1569628800000
